date,AvgTemp,Country
2020-02-20,63.53333333333333,Mexico
2020-02-21,61.53333333333334,Mexico
2020-02-22,61.166666666666664,Mexico
2020-02-23,65.16666666666667,Mexico
2020-02-24,69.86666666666666,Mexico
2020-02-25,69.63333333333333,Mexico
2020-02-26,63.86666666666667,Mexico
2020-02-27,57.70000000000001,Mexico
2020-02-28,64.00000000000001,Mexico
2020-02-29,65.83333333333333,Mexico
2020-03-01,70.63333333333333,Mexico
2020-03-02,72.06666666666666,Mexico
2020-03-03,70.03333333333335,Mexico
2020-03-04,70.66666666666667,Mexico
2020-03-05,67.73333333333333,Mexico
2020-03-06,66.16666666666667,Mexico
2020-03-07,63.63333333333333,Mexico
2020-03-08,65.5,Mexico
2020-03-09,66.9,Mexico
2020-03-10,68.56666666666666,Mexico
2020-03-11,74.5,Mexico
2020-03-12,72.36666666666667,Mexico
2020-03-13,77.89999999999999,Mexico
2020-03-14,77.36666666666666,Mexico
2020-03-15,73.5,Mexico
2020-03-16,69.33333333333333,Mexico
2020-03-17,70.36666666666667,Mexico
2020-03-18,71.76666666666667,Mexico
2020-03-19,74.2,Mexico
2020-03-20,72.7,Mexico
2020-03-21,9.533333333333333,Mexico
2020-03-22,9.533333333333333,Mexico
2020-03-23,70.76666666666667,Mexico
2020-03-24,75.86666666666667,Mexico
2020-03-25,77.96666666666667,Mexico
2020-03-26,77.46666666666665,Mexico
2020-03-27,77.9,Mexico
2020-03-28,19.166666666666668,Mexico
2020-03-29,73.16666666666667,Mexico
2020-03-30,12.933333333333332,Mexico
2020-03-31,75.56666666666666,Mexico
2020-04-01,72.76666666666667,Mexico
2020-04-02,73.19999999999999,Mexico
2020-04-03,72.99999999999999,Mexico
2020-04-04,71.0,Mexico
2020-04-05,68.60000000000001,Mexico
2020-04-06,68.80000000000001,Mexico
2020-04-07,72.23333333333333,Mexico
2020-04-08,75.73333333333333,Mexico
2020-04-09,19.23333333333333,Mexico
2020-04-10,16.53333333333333,Mexico
2020-04-11,15.800000000000002,Mexico
2020-04-12,77.39999999999999,Mexico
2020-04-13,76.26666666666667,Mexico
2020-04-14,71.13333333333334,Mexico
2020-04-15,68.56666666666666,Mexico
2020-04-16,69.46666666666667,Mexico
2020-04-17,73.03333333333335,Mexico
2020-04-18,75.23333333333333,Mexico
2020-04-19,76.53333333333333,Mexico
2020-04-20,78.46666666666667,Mexico
2020-04-21,77.2,Mexico
2020-04-22,77.46666666666665,Mexico
2020-04-23,79.03333333333333,Mexico
2020-04-24,78.33333333333333,Mexico
2020-04-25,76.7,Mexico
2020-04-26,72.66666666666667,Mexico
2020-04-27,73.9,Mexico
2020-04-28,76.86666666666666,Mexico
2020-04-29,76.4,Mexico
2020-04-30,72.7,Mexico
2020-05-01,71.46666666666667,Mexico
2020-05-02,75.73333333333333,Mexico
2020-05-03,77.03333333333333,Mexico
2020-05-04,78.63333333333333,Mexico
2020-05-05,77.96666666666667,Mexico
2020-05-06,74.83333333333333,Mexico
2020-05-07,69.26666666666667,Mexico
2020-05-08,15.433333333333332,Mexico
2020-05-09,69.9,Mexico
2020-05-10,70.03333333333333,Mexico
2020-05-11,70.23333333333333,Mexico
2020-05-12,70.56666666666666,Mexico
2019-01-02,36.01307189542483,US
2019-01-03,39.03333333333334,US
2019-01-04,41.52614379084969,US
2019-01-05,42.328104575163394,US
2019-01-06,43.60065359477125,US
2019-01-07,43.93529411764707,US
2019-01-08,45.900000000000006,US
2019-01-09,40.26732026143791,US
2019-01-10,35.19346405228758,US
2019-01-11,34.6640522875817,US
